season_id,scryfallId,card_name,archetype,games_played,games_won,game_winrate
Season-4,6171e136-1167-4329-acb2-6853d3a814e5,Goblin Welder,Combo,30,11,0.3666666666666666
Season-4,61a28870-cf78-4323-9d82-cee764067764,Lightning Greaves,Combo,20,8,0.4
Season-4,61a28870-cf78-4323-9d82-cee764067764,Lightning Greaves,Combo-Control,9,6,0.6666666666666666
Season-4,61a28870-cf78-4323-9d82-cee764067764,Lightning Greaves,Control-Aggro (Midrange),11,7,0.6363636363636364
Season-4,62b3f560-262b-4bc3-9aef-535fd7082c28,Vaultborn Tyrant,Aggro-Combo,9,4,0.4444444444444444
Season-4,62b3f560-262b-4bc3-9aef-535fd7082c28,Vaultborn Tyrant,Combo,31,14,0.4516129032258064
Season-4,62b3f560-262b-4bc3-9aef-535fd7082c28,Vaultborn Tyrant,Combo-Control,9,6,0.6666666666666666
Season-4,62d37423-3445-412a-9abd-0480da404637,Phyrexian Fleshgorger,Aggro,10,7,0.7
Season-4,62d37423-3445-412a-9abd-0480da404637,Phyrexian Fleshgorger,Combo,67,32,0.4776119402985074
Season-4,63af3c26-5b1f-46f6-9aa2-036c615bf5ea,Flash,Aggro-Combo,9,6,0.6666666666666666
Season-4,63af3c26-5b1f-46f6-9aa2-036c615bf5ea,Flash,Combo,41,20,0.4878048780487805
Season-4,63af3c26-5b1f-46f6-9aa2-036c615bf5ea,Flash,Control,10,2,0.2
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Windswept Heath,Aggro,19,11,0.5789473684210527
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Windswept Heath,Aggro-Combo,9,4,0.4444444444444444
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Windswept Heath,Combo,9,3,0.3333333333333333
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Windswept Heath,Combo-Control,22,10,0.4545454545454545
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Windswept Heath,Control,29,12,0.4137931034482758
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Windswept Heath,Control-Aggro (Midrange),20,12,0.6
Season-4,641b21e1-9188-4bc3-96e8-cda2acbc5ed5,Time Spiral,Combo,78,42,0.5384615384615384
Season-4,641b21e1-9188-4bc3-96e8-cda2acbc5ed5,Time Spiral,Control,16,7,0.4375
Season-4,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Meticulous Archive,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Meticulous Archive,Combo-Control,9,3,0.3333333333333333
Season-4,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Meticulous Archive,Control,23,11,0.4782608695652174
Season-4,658cfcb7-81b7-48c6-9dd2-1663d06108cf,Fountainport,Aggro-Control (Tempo),9,4,0.4444444444444444
Season-4,661fc907-7003-45c6-820c-9616e9a71c30,Seething Landscape,Aggro-Control (Tempo),10,8,0.8
Season-4,661fc907-7003-45c6-820c-9616e9a71c30,Seething Landscape,Combo,11,8,0.7272727272727273
Season-4,66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Ophiomancer,Aggro-Control (Tempo),19,12,0.631578947368421
Season-4,66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Ophiomancer,Combo,10,5,0.5
Season-4,66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Ophiomancer,Control-Aggro (Midrange),30,14,0.4666666666666667
Season-4,671c008a-8ff8-42d7-9e03-6d8a9ddace67,Faithless Looting,Aggro,8,1,0.125
Season-4,671c008a-8ff8-42d7-9e03-6d8a9ddace67,Faithless Looting,Combo,49,23,0.4693877551020408
Season-4,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Pentad Prism,Aggro-Control (Tempo),11,7,0.6363636363636364
Season-4,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Pentad Prism,Combo,49,25,0.5102040816326531
Season-4,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Pentad Prism,Control,29,12,0.4137931034482758
Season-4,68841ca8-a043-4f30-9a17-e983ed960bc2,Demonic Tutor,Combo,77,42,0.5454545454545454
Season-4,68841ca8-a043-4f30-9a17-e983ed960bc2,Demonic Tutor,Control,9,8,0.8888888888888888
Season-4,68841ca8-a043-4f30-9a17-e983ed960bc2,Demonic Tutor,Control-Aggro (Midrange),21,13,0.6190476190476191
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Psychic Frog,Aggro-Control (Tempo),28,17,0.6071428571428571
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Psychic Frog,Combo,47,28,0.5957446808510638
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Psychic Frog,Combo-Control,11,5,0.4545454545454545
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Psychic Frog,Control,19,8,0.4210526315789473
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Bloodstained Mire,Aggro,8,3,0.375
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Bloodstained Mire,Combo,50,26,0.52
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Bloodstained Mire,Combo-Control,11,5,0.4545454545454545
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Bloodstained Mire,Control,10,4,0.4
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Occult Epiphany,Aggro-Control (Tempo),10,8,0.8
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Occult Epiphany,Combo,47,23,0.4893617021276595
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Occult Epiphany,Combo-Control,11,5,0.4545454545454545
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Occult Epiphany,Control,28,14,0.5
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Phyrexian Revoker,Aggro,19,12,0.631578947368421
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Phyrexian Revoker,Combo,19,6,0.3157894736842105
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Phyrexian Revoker,Combo-Control,9,3,0.3333333333333333
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Phyrexian Revoker,Control,8,4,0.5
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Oliphaunt,Aggro,41,23,0.5609756097560976
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Oliphaunt,Aggro-Combo,8,7,0.875
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Oliphaunt,Combo,20,12,0.6
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Oliphaunt,Combo-Control,18,9,0.5
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Oliphaunt,Control,22,14,0.6363636363636364
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,"Grist, the Hunger Tide",Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,"Grist, the Hunger Tide",Combo-Control,9,6,0.6666666666666666
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,"Grist, the Hunger Tide",Control,11,8,0.7272727272727273
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,"Grist, the Hunger Tide",Control-Aggro (Midrange),30,14,0.4666666666666667
Season-4,69c1b656-1d67-499c-bf0f-417682a86c7d,Shadowy Backstreet,Aggro,10,6,0.6
Season-4,69c1b656-1d67-499c-bf0f-417682a86c7d,Shadowy Backstreet,Combo,8,0,0.0
Season-4,69c1b656-1d67-499c-bf0f-417682a86c7d,Shadowy Backstreet,Control,15,6,0.4
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Deep-Cavern Bat,Aggro,8,1,0.125
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Deep-Cavern Bat,Combo,30,15,0.5
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Deep-Cavern Bat,Combo-Control,20,11,0.55
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Deep-Cavern Bat,Control,37,18,0.4864864864864865
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Deep-Cavern Bat,Control-Aggro (Midrange),11,7,0.6363636363636364
Season-4,6a058e68-70af-4a64-859c-c881e5578368,Chrome Mox,Aggro,49,30,0.6122448979591837
Season-4,6a058e68-70af-4a64-859c-c881e5578368,Chrome Mox,Combo,36,17,0.4722222222222222
Season-4,6a058e68-70af-4a64-859c-c881e5578368,Chrome Mox,Control,9,4,0.4444444444444444
Season-4,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,"Rofellos, Llanowar Emissary",Aggro-Combo,20,11,0.55
Season-4,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,"Rofellos, Llanowar Emissary",Combo-Control,9,6,0.6666666666666666
Season-4,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,"Rofellos, Llanowar Emissary",Control-Aggro (Midrange),9,1,0.1111111111111111
Season-4,6bbf7394-9b17-45f8-a25b-d865e8452b2c,Steamcore Scholar,Aggro-Control (Tempo),18,5,0.2777777777777778
Season-4,6bbf7394-9b17-45f8-a25b-d865e8452b2c,Steamcore Scholar,Combo,18,8,0.4444444444444444
Season-4,6bbf7394-9b17-45f8-a25b-d865e8452b2c,Steamcore Scholar,Control,47,20,0.425531914893617
Season-4,6bcafc2e-cef6-412d-8c5d-1658c3337292,Overlord of the Mistmoors,Aggro,20,10,0.5
Season-4,6bcafc2e-cef6-412d-8c5d-1658c3337292,Overlord of the Mistmoors,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,6be9b1d5-9ab8-4adb-ba54-2c0117e842fa,Mox Opal,Combo,57,22,0.3859649122807017
Season-4,6be9b1d5-9ab8-4adb-ba54-2c0117e842fa,Mox Opal,Control,17,4,0.2352941176470588
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Embereth Shieldbreaker // Battle Display,Aggro,21,9,0.4285714285714285
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Embereth Shieldbreaker // Battle Display,Combo,11,5,0.4545454545454545
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Embereth Shieldbreaker // Battle Display,Combo-Control,9,6,0.6666666666666666
Season-4,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Embereth Shieldbreaker // Battle Display,Control,10,3,0.3
Season-4,6da09e6a-2965-4855-bd41-41b41ba188fb,Through the Breach,Combo,40,26,0.65
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Palantír of Orthanc,Aggro,9,6,0.6666666666666666
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Palantír of Orthanc,Aggro-Combo,10,6,0.6
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Palantír of Orthanc,Combo,36,17,0.4722222222222222
Season-4,6efb6a69-562c-4d95-858d-b067444cfd7e,Palantír of Orthanc,Control,11,6,0.5454545454545454
Season-4,6f11029a-b24d-4248-834f-b852b56857f6,Biogenic Ooze,Aggro,18,9,0.5
Season-4,6f11029a-b24d-4248-834f-b852b56857f6,Biogenic Ooze,Aggro-Combo,19,11,0.5789473684210527
Season-4,6f11029a-b24d-4248-834f-b852b56857f6,Biogenic Ooze,Control-Aggro (Midrange),39,15,0.3846153846153846
Season-4,6f26faca-f338-4ce5-a218-6a61d40fc50a,Tendrils of Agony,Combo,30,20,0.6666666666666666
Season-4,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Godless Shrine,Combo-Control,22,13,0.5909090909090909
Season-4,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Godless Shrine,Control,48,27,0.5625
Season-4,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Godless Shrine,Control-Aggro (Midrange),10,4,0.4
Season-4,70496f16-c4c0-4c03-beef-454eb4824cd1,Deathrite Shaman,Control-Aggro (Midrange),19,6,0.3157894736842105
Season-4,7054012b-4f9d-44a0-aaf9-7fd3bddc7b2d,Slickshot Show-Off,Aggro,56,34,0.6071428571428571
Season-4,7054012b-4f9d-44a0-aaf9-7fd3bddc7b2d,Slickshot Show-Off,Combo,11,5,0.4545454545454545
Season-4,70719e7b-6f02-4c1a-9f11-79b2b0d9846a,Dust Animus,Aggro,37,16,0.4324324324324324
Season-4,70719e7b-6f02-4c1a-9f11-79b2b0d9846a,Dust Animus,Aggro-Control (Tempo),27,10,0.3703703703703703
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Lingering Souls,Aggro,10,6,0.6
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Lingering Souls,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Lingering Souls,Combo-Control,9,6,0.6666666666666666
Season-4,70e33f45-7d47-423b-a123-8541f1d1afb4,Lingering Souls,Control,53,30,0.5660377358490566
Season-4,71384418-173a-4f77-adab-56e52fa23692,Delighted Halfling,Aggro,10,4,0.4
Season-4,71384418-173a-4f77-adab-56e52fa23692,Delighted Halfling,Aggro-Combo,20,12,0.6
Season-4,71384418-173a-4f77-adab-56e52fa23692,Delighted Halfling,Combo,10,3,0.3
Season-4,71384418-173a-4f77-adab-56e52fa23692,Delighted Halfling,Combo-Control,9,6,0.6666666666666666
Season-4,71384418-173a-4f77-adab-56e52fa23692,Delighted Halfling,Control,10,2,0.2
Season-4,71384418-173a-4f77-adab-56e52fa23692,Delighted Halfling,Control-Aggro (Midrange),18,9,0.5
Season-4,716a44b4-f6b0-4f14-a270-6442aed3251f,"Raffine, Scheming Seer",Aggro-Control (Tempo),9,4,0.4444444444444444
Season-4,716a44b4-f6b0-4f14-a270-6442aed3251f,"Raffine, Scheming Seer",Control,11,6,0.5454545454545454
Season-4,729daf0e-b822-41bd-a908-ca8ec34032f0,Tropical Island,Aggro-Combo,19,11,0.5789473684210527
Season-4,729daf0e-b822-41bd-a908-ca8ec34032f0,Tropical Island,Control,28,14,0.5
Season-4,729daf0e-b822-41bd-a908-ca8ec34032f0,Tropical Island,Control-Aggro (Midrange),18,7,0.3888888888888889
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Elegant Parlor,Aggro,49,27,0.5510204081632653
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Elegant Parlor,Combo,10,7,0.7
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Elegant Parlor,Combo-Control,22,13,0.5909090909090909
Season-4,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Elegant Parlor,Control,8,4,0.5
Season-4,73cc6df4-3564-4ace-bf8a-eac3e62d725a,Ursine Monstrosity,Aggro,8,4,0.5
Season-4,73cc6df4-3564-4ace-bf8a-eac3e62d725a,Ursine Monstrosity,Aggro-Combo,9,6,0.6666666666666666
Season-4,73cc6df4-3564-4ace-bf8a-eac3e62d725a,Ursine Monstrosity,Control-Aggro (Midrange),30,14,0.4666666666666667
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Savai Triome,Aggro,9,6,0.6666666666666666
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Savai Triome,Combo,10,7,0.7
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Savai Triome,Combo-Control,11,5,0.4545454545454545
Season-4,748e6a61-9c1f-4225-9f04-e54002f63ac3,Savai Triome,Control,20,7,0.35
Season-4,74b4c336-5d4c-4bc5-b82a-35084a6ad808,Spellseeker,Combo,39,18,0.4615384615384615
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Tangle Wire,Aggro,18,7,0.3888888888888889
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Tangle Wire,Aggro-Combo,9,6,0.6666666666666666
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Tangle Wire,Combo,20,8,0.4
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Tangle Wire,Control,18,8,0.4444444444444444
Season-4,74d29b3d-f588-431d-bf4e-f7215683ab39,Tangle Wire,Control-Aggro (Midrange),18,6,0.3333333333333333
Season-4,758f95f8-bcb0-43ae-b474-56ebd855951e,Lion's Eye Diamond,Aggro,10,6,0.6
Season-4,758f95f8-bcb0-43ae-b474-56ebd855951e,Lion's Eye Diamond,Combo,77,38,0.4935064935064935
Season-4,758f95f8-bcb0-43ae-b474-56ebd855951e,Lion's Eye Diamond,Combo-Control,11,8,0.7272727272727273
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Ziatora's Proving Ground,Combo,20,9,0.45
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Ziatora's Proving Ground,Combo-Control,9,6,0.6666666666666666
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Ziatora's Proving Ground,Control,8,4,0.5
Season-4,75fdce80-e338-4a50-bdc6-786511feaeef,Ziatora's Proving Ground,Control-Aggro (Midrange),21,13,0.6190476190476191
Season-4,76ae81ea-13e3-4ab8-b956-4c7b139a5e9c,Corpse Dance,Combo,10,3,0.3
Season-4,76c3cad2-1e25-4abe-878d-9194de6fcc27,Guide of Souls,Aggro,11,7,0.6363636363636364
Season-4,76c3cad2-1e25-4abe-878d-9194de6fcc27,Guide of Souls,Control,11,6,0.5454545454545454
Season-4,76c3cad2-1e25-4abe-878d-9194de6fcc27,Guide of Souls,Control-Aggro (Midrange),10,6,0.6
Season-4,773199f9-c83b-4a77-8342-9f1552ecf595,Intrepid Adversary,Aggro,56,29,0.5178571428571429
Season-4,773199f9-c83b-4a77-8342-9f1552ecf595,Intrepid Adversary,Control,11,6,0.5454545454545454
Season-4,7740ff55-67bb-409e-90f7-2c2c8b8c770a,"Valgavoth, Terror Eater",Combo,36,19,0.5277777777777778
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Smuggler's Copter,Aggro,19,11,0.5789473684210527
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Smuggler's Copter,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Smuggler's Copter,Combo,20,9,0.45
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Smuggler's Copter,Combo-Control,11,8,0.7272727272727273
Season-4,7832abb5-5107-4603-904e-491b221bd3e3,Smuggler's Copter,Control,10,3,0.3
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Palace Jailer,Aggro,65,37,0.5692307692307692
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Palace Jailer,Aggro-Control (Tempo),8,2,0.25
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Palace Jailer,Control,19,11,0.5789473684210527
Season-4,78cef262-c753-4658-b3ec-fec8db47f944,Palace Jailer,Control-Aggro (Midrange),10,6,0.6
Season-4,7a4e1580-dd26-4f4b-ac98-3e6fa7b879d5,Patchwork Automaton,Combo,19,8,0.4210526315789473
Season-4,7aa37f85-5336-4372-97a2-9c8b00798c7a,Tough Cookie,Combo,10,4,0.4
Season-4,7aa37f85-5336-4372-97a2-9c8b00798c7a,Tough Cookie,Combo-Control,11,5,0.4545454545454545
Season-4,7aa37f85-5336-4372-97a2-9c8b00798c7a,Tough Cookie,Control-Aggro (Midrange),18,6,0.3333333333333333
Season-4,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,Unwanted Remake,Aggro,10,4,0.4
Season-4,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,Unwanted Remake,Combo-Control,11,7,0.6363636363636364
Season-4,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,Unwanted Remake,Control,16,7,0.4375
Season-4,7c024bae-5631-4e20-ac69-df392ac9e109,Orcish Bowmasters,Aggro,9,5,0.5555555555555556
Season-4,7c024bae-5631-4e20-ac69-df392ac9e109,Orcish Bowmasters,Combo,49,25,0.5102040816326531
Season-4,7c024bae-5631-4e20-ac69-df392ac9e109,Orcish Bowmasters,Control,36,25,0.6944444444444444
Season-4,7c353e83-4b63-4bc6-b029-273d2eca1f75,Upheaval,Combo,20,10,0.5
Season-4,7c353e83-4b63-4bc6-b029-273d2eca1f75,Upheaval,Control,17,4,0.2352941176470588
Season-4,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Unable to Scream,Aggro-Control (Tempo),11,7,0.6363636363636364
Season-4,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Unable to Scream,Combo,10,5,0.5
Season-4,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Unable to Scream,Control,22,8,0.3636363636363636
Season-4,7c884e1e-fecb-4330-b3de-5fc2a60f7173,Kolaghan's Command,Aggro,27,13,0.4814814814814814
Season-4,7c884e1e-fecb-4330-b3de-5fc2a60f7173,Kolaghan's Command,Control,49,29,0.5918367346938775
Season-4,7c884e1e-fecb-4330-b3de-5fc2a60f7173,Kolaghan's Command,Control-Aggro (Midrange),11,7,0.6363636363636364
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Mana Tithe,Aggro,39,21,0.5384615384615384
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Mana Tithe,Aggro-Control (Tempo),17,6,0.3529411764705882
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Mana Tithe,Combo-Control,11,8,0.7272727272727273
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Mana Tithe,Control,11,8,0.7272727272727273
Season-4,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Mana Tithe,Control-Aggro (Midrange),10,7,0.7
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Avacyn's Pilgrim,Aggro-Combo,29,18,0.6206896551724138
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Avacyn's Pilgrim,Combo,11,4,0.3636363636363636
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Avacyn's Pilgrim,Combo-Control,9,6,0.6666666666666666
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Avacyn's Pilgrim,Control,11,8,0.7272727272727273
Season-4,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Avacyn's Pilgrim,Control-Aggro (Midrange),10,7,0.7
Season-4,7f7e780e-fbc5-4dc0-b5c7-efcb8645c7c6,Ertai Resurrected,Combo,19,8,0.4210526315789473
Season-4,7f7e780e-fbc5-4dc0-b5c7-efcb8645c7c6,Ertai Resurrected,Control,22,14,0.6363636363636364
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,"Otharri, Suns' Glory",Aggro,59,33,0.559322033898305
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,"Otharri, Suns' Glory",Combo,10,7,0.7
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,"Otharri, Suns' Glory",Combo-Control,23,10,0.4347826086956521
Season-4,80c72839-0fa6-4b5f-83b7-6553ebf09bef,"Otharri, Suns' Glory",Control,9,5,0.5555555555555556
Season-4,80fca8c0-ae3e-439e-b202-228b9f360e9a,Portable Hole,Aggro,27,13,0.4814814814814814
Season-4,80fca8c0-ae3e-439e-b202-228b9f360e9a,Portable Hole,Aggro-Control (Tempo),8,2,0.25
Season-4,80fca8c0-ae3e-439e-b202-228b9f360e9a,Portable Hole,Control,43,28,0.6511627906976745
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Fiery Confluence,Aggro,20,13,0.65
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Fiery Confluence,Aggro-Control (Tempo),11,7,0.6363636363636364
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Fiery Confluence,Combo,11,8,0.7272727272727273
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Fiery Confluence,Combo-Control,11,7,0.6363636363636364
Season-4,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Fiery Confluence,Control-Aggro (Midrange),20,11,0.55
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Prismatic Ending,Aggro,19,13,0.6842105263157895
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Prismatic Ending,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Prismatic Ending,Control,41,27,0.6585365853658537
Season-4,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Prismatic Ending,Control-Aggro (Midrange),10,6,0.6
Season-4,85a89077-b384-4fca-9d26-7297962c1541,Kappa Cannoneer,Combo,48,17,0.3541666666666667
Season-4,85a89077-b384-4fca-9d26-7297962c1541,Kappa Cannoneer,Control,8,4,0.5
Season-4,85a89077-b384-4fca-9d26-7297962c1541,Kappa Cannoneer,Control-Aggro (Midrange),10,5,0.5
Season-4,866b7fd4-86e3-4b42-b1ea-33bad0db1f9f,Prismari Command,Aggro-Control (Tempo),11,7,0.6363636363636364
Season-4,866b7fd4-86e3-4b42-b1ea-33bad0db1f9f,Prismari Command,Combo,27,10,0.3703703703703703
Season-4,866b7fd4-86e3-4b42-b1ea-33bad0db1f9f,Prismari Command,Control,11,8,0.7272727272727273
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Courser of Kruphix,Aggro,10,4,0.4
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Courser of Kruphix,Aggro-Combo,22,11,0.5
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Courser of Kruphix,Combo,21,9,0.4285714285714285
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Courser of Kruphix,Combo-Control,20,11,0.55
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Courser of Kruphix,Control,8,1,0.125
Season-4,8683a978-1bef-4b01-9361-56b1fc157d26,Courser of Kruphix,Control-Aggro (Midrange),9,1,0.1111111111111111
Season-4,86ecaedc-08f1-4de7-aae8-056df57940e0,Goblin Cratermaker,Aggro,34,11,0.3235294117647059
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Aggro,17,9,0.5294117647058824
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Aggro-Combo,10,6,0.6
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Combo-Control,11,5,0.4545454545454545
Season-4,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Control,16,13,0.8125
Season-4,87d5e94b-0b35-4efd-9158-1767dcaea38c,Witherbloom Command,Combo,20,8,0.4
Season-4,87d5e94b-0b35-4efd-9158-1767dcaea38c,Witherbloom Command,Control-Aggro (Midrange),29,10,0.3448275862068966
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Aggro,9,6,0.6666666666666666
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Aggro-Combo,12,6,0.5
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Combo,21,9,0.4285714285714285
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Combo-Control,12,5,0.4166666666666667
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Control,11,6,0.5454545454545454
Season-4,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Control-Aggro (Midrange),20,10,0.5
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Aggro,50,27,0.54
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Combo,20,8,0.4
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Control,9,5,0.5555555555555556
Season-4,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Control-Aggro (Midrange),10,6,0.6
